FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170329;2300;;;;
170330;0000;;;;
170330;0100;;;;
170330;0200;;;;
170330;0300;;;;
170330;0400;;;;
170330;0500;;;;
170330;0600;;;;
170330;0700;;;;
170330;0800;;;;
170330;0900;;;;
170330;1000;;;;
170330;1100;0,1;;;
170330;1200;0,991669;;;
170330;1300;0,733335;;;
170330;1400;0,525002;;;
170330;1500;0,922224;;;
170330;1600;0,950002;;;
170330;1700;1,31667;;;
170330;1800;1,78333;;;
170330;1900;1,60833;;;
170330;2000;0,875002;;;
170330;2100;0,958335;;;
170330;2200;1,09167;;;
170330;2300;0,741669;;;
170331;0000;0,316668;;;
170331;0100;0,250001;;;
170331;0200;0,1;;;
170331;0300;0,1;;;
170331;0400;0,1;;;
170331;0500;0,1;;;
170331;0600;0,283334;;;
170331;0700;0,433334;;;
170331;0800;0,616669;;;
170331;0900;1,1;;;
170331;1000;0,466668;;;
170331;1100;0,600002;;;
170331;1200;0,433334;;;
170331;1300;0,166667;;;
170331;1400;0,1;;;
170331;1500;0,1;;;
170331;1600;0,1;;;
170331;1700;0,300001;;;
170331;1800;0,766669;;;
170331;1900;0,975002;;;
170331;2000;0,866669;;;
170331;2100;0,108333;;;
170331;2200;0,383334;;;
170331;2300;0,300001;;;
170401;0000;0,383334;;;
170401;0100;0,200001;;;
170401;0200;0,241668;;;
170401;0300;0,1;;;
170401;0400;0,1;;;
170401;0500;0,1;;;
170401;0600;0,1;;;
170401;0700;0,1;;;
170401;0800;0,1;;;
170401;0900;0,1;;;
170401;1000;0,1;;;
170401;1100;0,1;;;
170401;1200;0,1;;;
170401;1300;0,1;;;
170401;1400;0,1;;;
170401;1500;0,1;;;
170401;1600;0,1;;;
170401;1700;0,216667;;;
170401;1800;0,808335;;;
170401;1900;1,75833;;;
170401;2000;4,09168;;;
170401;2100;4,66669;;;
170401;2200;4,03335;;;
170401;2300;4,20834;;;
170402;0000;3,29168;;;
170402;0100;1,60833;;;
170402;0200;0,875002;;;
170402;0300;0,891669;;;
170402;0400;0,625002;;;
170402;0500;0,1;;;
170402;0600;0,1;;;
170402;0700;0,1;;;
170402;0800;0,241668;;;
170402;0900;0,383334;;;
170402;1000;0,508335;;;
170402;1100;0,266668;;;
170402;1200;0,383334;;;
170402;1300;0,266668;;;
170402;1400;0,141667;;;
170402;1500;0,158334;;;
170402;1600;0,883335;;;
170402;1700;0,891669;;;
170402;1800;1,65;;;
170402;1900;1,725;;;
170402;2000;0,491668;;;
170402;2100;0,583335;;;
170402;2200;0,283334;;;
170402;2300;0,341668;;;
170403;0000;0,133333;;;
170403;0100;0,283334;;;
170403;0200;0,1;;;
170403;0300;0,1;;;
170403;0400;0,1;;;
170403;0500;0,1;;;
170403;0600;0,108333;;;
170403;0700;0,225;;;
170403;0800;0,1;;;
170403;0900;0,1;;;
170403;1000;0,1;;;
170403;1100;0,1;;;
170403;1200;0,1;;;
170403;1300;0,1;;;
170403;1400;0,1;;;
170403;1500;0,1;;;
170403;1600;0,1;;;
170403;1700;0,125;;;
170403;1800;0,425001;;;
170403;1900;0,658335;;;
170403;2000;0,491668;;;
170403;2100;0,691669;;;
170403;2200;0,891669;;;
170403;2300;0,441668;;;
170404;0000;0,891669;;;
170404;0100;1,04167;;;
170404;0200;0,1;;;
170404;0300;0,1;;;
170404;0400;0,1;;;
170404;0500;0,1;;;
170404;0600;0,300001;;;
170404;0700;0,150001;;;
170404;0800;0,1;;;
170404;0900;0,125;;;
170404;1000;0,1;;;
170404;1100;0,200001;;;
170404;1200;0,1;;;
170404;1300;0,1;;;
170404;1400;0,1;;;
170404;1500;0,1;;;
170404;1600;0,1;;;
170404;1700;;;;
170404;1800;;;;
170404;1900;0,1;;;
170404;2000;0,725002;;;
170404;2100;0,483334;;;
170404;2200;0,591669;;;
170404;2300;0,166667;;;
170405;0000;0,1;;;
170405;0100;0,1;;;
170405;0200;0,1;;;
170405;0300;0,1;;;
170405;0400;0,1;;;
170405;0500;0,1;;;
170405;0600;0,1;;;
170405;0700;0,216667;;;
170405;0800;0,225;;;
170405;0900;0,1;;;
170405;1000;0,1;;;
170405;1100;0,1;;;
170405;1200;0,1;;;
170405;1300;0,1;;;
170405;1400;0,1;;;
170405;1500;0,1;;;
170405;1600;0,341668;;;
170405;1700;0,275001;;;
170405;1800;0,533335;;;
170405;1900;0,700002;;;
170405;2000;0,658335;;;
170405;2100;0,375001;;;
170405;2200;0,825002;;;
170405;2300;1,49167;;;
170406;0000;1,33333;;;
170406;0100;0,775002;;;
170406;0200;0,625002;;;
170406;0300;0,325001;;;
170406;0400;0,1;;;
170406;0500;0,1;;;
170406;0600;0,441668;;;
170406;0700;1,48333;;;
170406;0800;0,700002;;;
170406;0900;0,358334;;;
170406;1000;0,625002;;;
170406;1100;0,308334;;;
170406;1200;0,1;;;
170406;1300;0,175;;;
170406;1400;0,1;;;
170406;1500;0,166667;;;
170406;1600;0,533335;;;
170406;1700;1,10833;;;
170406;1800;1,45833;;;
170406;1900;0,816669;;;
170406;2000;0,750002;;;
170406;2100;1,64167;;;
170406;2200;0,900002;;;
170406;2300;0,725002;;;
170407;0000;0,333334;;;
170407;0100;0,1;;;
170407;0200;0,1;;;
170407;0300;0,1;;;
170407;0400;0,1;;;
170407;0500;0,1;;;
170407;0600;0,533335;;;
170407;0700;0,875002;;;
170407;0800;0,975002;;;
170407;0900;1,05833;;;
170407;1000;0,866669;;;
170407;1100;1,11667;;;
170407;1200;1,05;;;
170407;1300;1,05833;;;
170407;1400;0,958335;;;
170407;1500;0,175;;;
170407;1600;1,15833;;;
170407;1700;1,53333;;;
170407;1800;1,925;;;
170407;1900;1,33333;;;
170407;2000;2,61668;;;
170407;2100;1,525;;;
170407;2200;3,12501;;;
170407;2300;4,74168;;;
170408;0000;5,42502;;;
170408;0100;5,00835;;;
170408;0200;2,80001;;;
170408;0300;2,38334;;;
170408;0400;3,05834;;;
170408;0500;2,52501;;;
170408;0600;1,375;;;
170408;0700;1,13333;;;
170408;0800;2,25001;;;
170408;0900;1,98333;;;
170408;1000;1,01667;;;
170408;1100;0,1;;;
170408;1200;0,375001;;;
170408;1300;0,233334;;;
170408;1400;0,377779;;;
170408;1500;0,733335;;;
170408;1600;0,558335;;;
170408;1700;0,241668;;;
170408;1800;0,741669;;;
170408;1900;0,425001;;;
170408;2000;0,966669;;;
170408;2100;1,23333;;;
170408;2200;1,49167;;;
170408;2300;0,483334;;;
170409;0000;0,141667;;;
170409;0100;0,1;;;
170409;0200;0,716669;;;
170409;0300;0,341668;;;
170409;0400;0,325001;;;
170409;0500;0,216667;;;
170409;0600;0,258334;;;
170409;0700;0,191668;;;
170409;0800;0,1;;;
170409;0900;0,1;;;
170409;1000;0,1;;;
170409;1100;0,1;;;
170409;1200;0,1;;;
170409;1300;0,1;;;
170409;1400;0,1;;;
170409;1500;0,1;;;
170409;1600;0,1;;;
170409;1700;0,150001;;;
170409;1800;0,241668;;;
170409;1900;0,525002;;;
170409;2000;2,35834;;;
170409;2100;1,51667;;;
170409;2200;0,241668;;;
170409;2300;0,1;;;
170410;0000;0,1;;;
170410;0100;0,1;;;
170410;0200;0,1;;;
170410;0300;0,1;;;
170410;0400;0,1;;;
170410;0500;0,1;;;
170410;0600;0,1;;;
170410;0700;0,1;;;
170410;0800;0,150001;;;
170410;0900;0,1;;;
170410;1000;0,1;;;
170410;1100;0,1;;;
170410;1200;0,1;;;
170410;1300;0,1;;;
170410;1400;0,1;;;
170410;1500;0,1;;;
170410;1600;0,1;;;
170410;1700;0,1;;;
170410;1800;0,758335;;;
170410;1900;2,21668;;;
170410;2000;1,91667;;;
170410;2100;0,683335;;;
170410;2200;0,408334;;;
170410;2300;0,675002;;;
170411;0000;0,183333;;;
170411;0100;0,300001;;;
170411;0200;0,133333;;;
170411;0300;0,1;;;
170411;0400;0,1;;;
170411;0500;0,366668;;;
170411;0600;1,01667;;;
170411;0700;1,50833;;;
170411;0800;0,900002;;;
170411;0900;0,200001;;;
170411;1000;0,1;;;
170411;1100;0,1;;;
170411;1200;0,1;;;
170411;1300;0,1;;;
170411;1400;0,1;;;
170411;1500;0,1;;;
170411;1600;0,1;;;
170411;1700;0,1;;;
170411;1800;0,366668;;;
170411;1900;1,725;;;
170411;2000;3,04168;;;
170411;2100;1,84167;;;
170411;2200;2,35834;;;
170411;2300;2,27501;;;
170412;0000;2,48334;;;
170412;0100;2,45001;;;
170412;0200;1,19167;;;
170412;0300;2,72501;;;
170412;0400;3,00001;;;
170412;0500;1,925;;;
170412;0600;2,75001;;;
170412;0700;3,30834;;;
170412;0800;3,69168;;;
170412;0900;1,81667;;;
170412;1000;0,800002;;;
170412;1100;0,325001;;;
170412;1200;0,450001;;;
170412;1300;0,141667;;;
170412;1400;0,1;;;
170412;1500;;;;
170412;1600;;;;
170412;1700;0,525002;;;
170412;1800;2,35834;;;
170412;1900;7,26669;;;
170412;2000;7,26669;;;
170412;2100;8,76671;;;
170412;2200;4,35001;;;
170412;2300;8,28336;;;
170413;0000;7,83334;;;
170413;0100;7,89169;;;
170413;0200;3,19168;;;
170413;0300;4,34168;;;
170413;0400;3,90001;;;
170413;0500;2,88334;;;
170413;0600;4,82501;;;
170413;0700;6,51669;;;
170413;0800;6,76669;;;
170413;0900;2,11668;;;
170413;1000;1,025;;;
170413;1100;0,333334;;;
170413;1200;0,216667;;;
170413;1300;0,225;;;
170413;1400;0,341668;;;
170413;1500;0,1;;;
170413;1600;0,191668;;;
170413;1700;0,558335;;;
170413;1800;2,41668;;;
170413;1900;7,20001;;;
170413;2000;9,55003;;;
170413;2100;7,80834;;;
170413;2200;10,8083;;;
170413;2300;8,10837;;;
170414;0000;4,84168;;;
170414;0100;4,36668;;;
170414;0200;2,42501;;;
170414;0300;2,86668;;;
170414;0400;2,91668;;;
170414;0500;2,88334;;;
170414;0600;1,78333;;;
170414;0700;2,45834;;;
170414;0800;4,32501;;;
170414;0900;5,29169;;;
170414;1000;1,66667;;;
170414;1100;0,475001;;;
170414;1200;0,175;;;
170414;1300;0,125;;;
170414;1400;0,1;;;
170414;1500;0,1;;;
170414;1600;0,1;;;
170414;1700;0,325001;;;
170414;1800;2,20001;;;
170414;1900;4,79169;;;
170414;2000;4,50835;;;
170414;2100;1,05833;;;
170414;2200;1,375;;;
170414;2300;4,31669;;;
170415;0000;3,67501;;;
170415;0100;2,48334;;;
170415;0200;3,92501;;;
170415;0300;3,28334;;;
170415;0400;2,56668;;;
170415;0500;3,08334;;;
170415;0600;3,12501;;;
170415;0700;2,20001;;;
170415;0800;1,5;;;
170415;0900;1,3;;;
170415;1000;0,316668;;;
170415;1100;0,225;;;
170415;1200;0,183333;;;
170415;1300;0,1;;;
170415;1400;0,1;;;
170415;1500;0,1;;;
170415;1600;0,1;;;
170415;1700;0,1;;;
170415;1800;0,733335;;;
170415;1900;0,875002;;;
170415;2000;1,01667;;;
170415;2100;3,83334;;;
170415;2200;5,50002;;;
170415;2300;4,85835;;;
170416;0000;6,00294;;;
170416;0100;5,32319;;;
170416;0200;4,24259;;;
170416;0300;3,55943;;;
170416;0400;3,48309;;;
170416;0500;1,84258;;;
170416;0600;1,33967;;;
170416;0700;1,55542;;;
170416;0800;2,15876;;;
170416;0900;1,84417;;;
170416;1000;0,756669;;;
170416;1100;0,129584;;;
170416;1200;0,178168;;;
170416;1300;0,1;;;
170416;1400;0,1;;;
170416;1500;0,1;;;
170416;1600;0,1;;;
170416;1700;0,391168;;;
170416;1800;3,78634;;;
170416;1900;6,72968;;;
170416;2000;8,39111;;;
170416;2100;10,23;;;
170416;2200;9,40353;;;
170416;2300;6,92526;;;
170417;0000;4,29369;;;
170417;0100;2,63751;;;
170417;0200;2,99593;;;
170417;0300;3,23318;;;
170417;0400;2,17393;;;
170417;0500;2,60559;;;
170417;0600;2,75084;;;
170417;0700;4,67284;;;
170417;0800;2,00101;;;
170417;0900;0,272584;;;
170417;1000;0,974669;;;
170417;1100;0,1;;;
170417;1200;0,1;;;
170417;1300;0,1;;;
170417;1400;0,1;;;
170417;1500;0,1;;;
170417;1600;0,1;;;
170417;1700;0,590585;;;
170417;1800;3,14618;;;
170417;1900;6,30576;;;
170417;2000;7,81976;;;
170417;2100;2,01193;;;
170417;2200;3,62501;;;
170417;2300;2,41534;;;
170418;0000;2,19293;;;
170418;0100;1,802;;;
170418;0200;0,706919;;;
170418;0300;0,371168;;;
170418;0400;0,728585;;;
170418;0500;0,632085;;;
170418;0600;0,258251;;;
170418;0700;1,01242;;;
170418;0800;0,942752;;;
170418;0900;0,687919;;;
170418;1000;0,400168;;;
170418;1100;0,18075;;;
170418;1200;0,253834;;;
170418;1300;0,1;;;
170418;1400;0,1;;;
170418;1500;0,1;;;
170418;1600;0,1;;;
170418;1700;0,311168;;;
170418;1800;0,616252;;;
170418;1900;0,492418;;;
170418;2000;0,23175;;;
170418;2100;0,332834;;;
170418;2200;0,1;;;
170418;2300;0,1;;;
170419;0000;0,1;;;
170419;0100;0,1;;;
170419;0200;0,1;;;
170419;0300;0,1;;;
170419;0400;0,1;;;
170419;0500;0,1;;;
170419;0600;0,1;;;
170419;0700;0,1;;;
170419;0800;0,1;;;
170419;0900;0,1;;;
170419;1000;0,1;;;
170419;1100;0,1;;;
170419;1200;0,1;;;
170419;1300;0,1;;;
170419;1400;0,1;;;
170419;1500;0,1;;;
170419;1600;0,1;;;
170419;1700;0,1;;;
170419;1800;0,255001;;;
170419;1900;0,346001;;;
170419;2000;0,645502;;;
170419;2100;0,608752;;;
170419;2200;0,597835;;;
170419;2300;1,0075;;;
170420;0000;0,216834;;;
170420;0100;0,1;;;
170420;0200;0,1;;;
170420;0300;0,1;;;
170420;0400;0,1;;;
170420;0500;0,1;;;
170420;0600;0,1;;;
170420;0700;0,1;;;
170420;0800;0,256751;;;
170420;0900;0,222333;;;
170420;1000;0,134167;;;
170420;1100;0,116167;;;
170420;1200;0,116333;;;
170420;1300;0,180918;;;
170420;1400;0,1;;;
170420;1500;0,1;;;
170420;1600;0,1;;;
170420;1700;0,104667;;;
170420;1800;0,175333;;;
170420;1900;0,681419;;;
170420;2000;0,417001;;;
170420;2100;0,252751;;;
170420;2200;0,412834;;;
170420;2300;0,2185;;;
170421;0000;0,1;;;
170421;0100;0,1;;;
170421;0200;0,1;;;
170421;0300;0,1;;;
170421;0400;0,1;;;
170421;0500;0,1;;;
170421;0600;0,213583;;;
170421;0700;0,311084;;;
170421;0800;0,1;;;
170421;0900;0,1;;;
170421;1000;0,1;;;
170421;1100;0,1;;;
170421;1200;0,1;;;
170421;1300;0,1;;;
170421;1400;0,1;;;
170421;1500;0,1;;;
170421;1600;0,1;;;
170421;1700;0,110333;;;
170421;1800;0,133333;;;
170421;1900;0,680669;;;
170421;2000;0,939585;;;
170421;2100;0,592419;;;
170421;2200;0,644419;;;
170421;2300;0,247917;;;
170422;0000;0,298001;;;
170422;0100;0,329834;;;
170422;0200;0,1;;;
170422;0300;0,1;;;
170422;0400;0,1;;;
170422;0500;0,1;;;
170422;0600;0,1;;;
170422;0700;0,481501;;;
170422;0800;0,481751;;;
170422;0900;0,1;;;
170422;1000;0,1;;;
170422;1100;0,1;;;
170422;1200;0,1;;;
170422;1300;0,1;;;
170422;1400;0,1;;;
170422;1500;0,1;;;
170422;1600;0,10125;;;
170422;1700;0,430715;;;
170422;1800;0,844252;;;
170422;1900;0,845752;;;
170422;2000;0,942002;;;
170422;2100;0,484668;;;
170422;2200;0,614335;;;
170422;2300;0,470168;;;
170423;0000;0,359668;;;
170423;0100;0,195;;;
170423;0200;0,1;;;
170423;0300;0,1;;;
170423;0400;0,1;;;
170423;0500;0,1;;;
170423;0600;0,1;;;
170423;0700;0,1;;;
170423;0800;0,1;;;
170423;0900;0,109;;;
170423;1000;0,1;;;
170423;1100;0,1;;;
170423;1200;0,1;;;
170423;1300;0,1;;;
170423;1400;0,1;;;
170423;1500;0,1;;;
170423;1600;0,1495;;;
170423;1700;0,1;;;
170423;1800;0,1165;;;
170423;1900;1,06233;;;
170423;2000;0,799919;;;
170423;2100;0,721585;;;
170423;2200;0,375584;;;
170423;2300;1,49458;;;
170424;0000;2,23226;;;
170424;0100;1,43683;;;
170424;0200;1,12392;;;
170424;0300;0,999585;;;
170424;0400;0,236501;;;
170424;0500;0,187167;;;
170424;0600;0,758002;;;
170424;0700;1,39725;;;
170424;0800;1,32892;;;
170424;0900;1,07075;;;
170424;1000;0,732585;;;
170424;1100;0,704502;;;
170424;1200;0,157084;;;
170424;1300;0,548335;;;
170424;1400;0,406834;;;
170424;1500;0,1;;;
170424;1600;0,1;;;
170424;1700;0,167334;;;
170424;1800;0,367084;;;
170424;1900;0,484834;;;
170424;2000;0,676419;;;
170424;2100;0,472084;;;
170424;2200;0,505169;;;
170424;2300;0,357084;;;
170425;0000;0,161751;;;
170425;0100;0,1;;;
170425;0200;0,1;;;
170425;0300;0,1;;;
170425;0400;0,1;;;
170425;0500;0,1;;;
170425;0600;0,338751;;;
170425;0700;1,49508;;;
170425;0800;0,286918;;;
170425;0900;0,1;;;
170425;1000;0,1;;;
170425;1100;0,1;;;
170425;1200;0,105833;;;
170425;1300;0,1315;;;
170425;1400;0,1;;;
170425;1500;0,1;;;
170425;1600;0,138083;;;
170425;1700;0,172917;;;
170425;1800;0,290834;;;
170425;1900;0,710502;;;
170425;2000;1,53767;;;
170425;2100;0,476084;;;
170425;2200;1,1845;;;
170425;2300;1,05417;;;
170426;0000;0,749669;;;
170426;0100;1,57483;;;
170426;0200;0,248333;;;
170426;0300;0,967002;;;
170426;0400;0,962002;;;
170426;0500;0,591002;;;
170426;0600;0,906419;;;
170426;0700;0,321418;;;
170426;0800;0,16375;;;
170426;0900;0,1;;;
170426;1000;0,1;;;
170426;1100;0,1;;;
170426;1200;0,1;;;
170426;1300;0,1;;;
170426;1400;0,1;;;
170426;1500;0,1;;;
170426;1600;0,1;;;
170426;1700;0,262918;;;
170426;1800;0,483334;;;
170426;1900;0,652669;;;
170426;2000;0,532169;;;
170426;2100;0,521002;;;
170426;2200;0,377418;;;
170426;2300;0,638252;;;
170427;0000;0,423084;;;
170427;0100;0,1;;;
170427;0200;0,566085;;;
170427;0300;0,339084;;;
170427;0400;0,181668;;;
170427;0500;0,1;;;
170427;0600;0,276334;;;
170427;0700;1,16242;;;
170427;0800;0,522335;;;
170427;0900;0,1645;;;
170427;1000;0,131583;;;
170427;1100;0,1;;;
170427;1200;0,1;;;
170427;1300;0,1;;;
170427;1400;0,1;;;
170427;1500;0,1;;;
170427;1600;0,208833;;;
170427;1700;0,543911;;;
170427;1800;0,884127;;;
170427;1900;0,480584;;;
170427;2000;0,307668;;;
170427;2100;0,177418;;;
170427;2200;0,318168;;;
170427;2300;0,1;;;
170428;0000;0,1;;;
170428;0100;0,1;;;
170428;0200;0,1;;;
170428;0300;0,1;;;
170428;0400;0,1;;;
170428;0500;0,1;;;
170428;0600;0,1;;;
170428;0700;0,1;;;
170428;0800;0,1;;;
170428;0900;0,1;;;
170428;1000;0,1;;;
170428;1100;0,1;;;
170428;1200;0,1;;;
170428;1300;0,1;;;
170428;1400;0,1;;;
170428;1500;0,1;;;
170428;1600;0,183333;;;
170428;1700;0,301334;;;
170428;1800;0,478084;;;
170428;1900;0,298834;;;
170428;2000;0,1;;;
170428;2100;0,1;;;
170428;2200;0,231333;;;
170428;2300;0,1;;;
170429;0000;0,1;;;
170429;0100;0,1;;;
170429;0200;0,1;;;
170429;0300;0,1;;;
170429;0400;0,1;;;
170429;0500;0,1;;;
170429;0600;0,1;;;
170429;0700;0,313918;;;
170429;0800;0,123917;;;
170429;0900;0,1;;;
170429;1000;0,1;;;
170429;1100;0,1;;;
170429;1200;0,1;;;
170429;1300;0,1;;;
170429;1400;0,1;;;
170429;1500;0,155833;;;
170429;1600;0,548419;;;
170429;1700;0,605585;;;
170429;1800;0,896335;;;
170429;1900;0,557919;;;
170429;2000;1,13275;;;
170429;2100;0,488584;;;
170429;2200;0,354501;;;
170429;2300;0,1;;;
170430;0000;0,1;;;
170430;0100;0,1;;;
170430;0200;0,1;;;
170430;0300;0,1;;;
170430;0400;0,1;;;
170430;0500;0,1;;;
170430;0600;0,1;;;
170430;0700;0,1;;;
170430;0800;0,1;;;
170430;0900;0,1;;;
170430;1000;0,1;;;
170430;1100;0,1;;;
170430;1200;0,1;;;
170430;1300;0,1;;;
170430;1400;0,1;;;
170430;1500;0,1;;;
170430;1600;0,1;;;
170430;1700;0,1;;;
170430;1800;0,1;;;
170430;1900;0,1;;;
170430;2000;0,1;;;
170430;2100;0,1;;;
170430;2200;0,1;;;
170430;2300;0,361751;;;
170501;0000;0,658085;;;
170501;0100;0,47;;;
170501;0200;0,23;;;
170501;0300;0,1;;;
170501;0400;0,1;;;
170501;0500;0,1;;;
170501;0600;0,25;;;
170501;0700;0,8;;;
170501;0800;1,54;;;
170501;0900;3,08;;;
170501;1000;0,4;;;
170501;1100;0,1;;;
170501;1200;0,1;;;
170501;1300;0,1;;;
170501;1400;0,1;;;
170501;1500;0,1;;;
170501;1600;0,15;;;
170501;1700;0,9;;;
170501;1800;0,34;;;
170501;1900;0,26;;;
170501;2000;0,6;;;
170501;2100;1,08;;;
170501;2200;0,13;;;
170501;2300;0,17;;;
170502;0000;0,1;;;
170502;0100;0,1;;;
170502;0200;0,1;;;
170502;0300;0,1;;;
170502;0400;0,1;;;
170502;0500;0,1;;;
170502;0600;0,1;;;
170502;0700;0,1;;;
170502;0800;0,1;;;
170502;0900;0,1;;;
170502;1000;0,1;;;
170502;1100;0,1;;;
170502;1200;0,14;;;
170502;1300;0,25;;;
170502;1400;0,1;;;
170502;1500;0,1;;;
170502;1600;0,1;;;
170502;1700;0,34;;;
170502;1800;0,7;;;
170502;1900;1,84;;;
170502;2000;0,47;;;
170502;2100;0,21;;;
170502;2200;0,35;;;
170502;2300;0,28;;;
170503;0000;0,1;;;
170503;0100;0,28;;;
170503;0200;0,34;;;
170503;0300;0,1;;;
170503;0400;0,1;;;
170503;0500;0,1;;;
170503;0600;0,76;;;
170503;0700;1,61;;;
170503;0800;2,07;;;
170503;0900;0,42;;;
170503;1000;0,74;;;
170503;1100;1,28;;;
170503;1200;0,91;;;
170503;1300;1,03;;;
170503;1400;0,92;;;
170503;1500;1,2;;;
170503;1600;1,36;;;
170503;1700;0,79;;;
170503;1800;2,22;;;
170503;1900;2,05;;;
170503;2000;1,12;;;
170503;2100;0,66;;;
170503;2200;0,45;;;
170503;2300;0,1;;;
170504;0000;0,1;;;
170504;0100;0,1;;;
170504;0200;0,1;;;
170504;0300;0,1;;;
170504;0400;0,1;;;
170504;0500;0,1;;;
170504;0600;0,22;;;
170504;0700;0,19;;;
170504;0800;0,1;;;
170504;0900;0,1;;;
170504;1000;0,1;;;
170504;1100;0,1;;;
170504;1200;0,1;;;
170504;1300;0,1;;;
170504;1400;0,1;;;
170504;1500;0,15;;;
170504;1600;0,56;;;
170504;1700;0,5;;;
170504;1800;0,53;;;
170504;1900;1,33;;;
170504;2000;1,34;;;
170504;2100;1,07;;;
170504;2200;1,38;;;
170504;2300;0,92;;;
170505;0000;1,71;;;
170505;0100;0,97;;;
170505;0200;0,51;;;
170505;0300;0,35;;;
170505;0400;0,2;;;
170505;0500;0,21;;;
170505;0600;0,49;;;
170505;0700;0,91;;;
170505;0800;0,93;;;
170505;0900;1,43;;;
170505;1000;1,13;;;
170505;1100;1,48;;;
170505;1200;0,39;;;
170505;1300;0,57;;;
170505;1400;0,94;;;
170505;1500;1,9;;;
170505;1600;2,4;;;
170505;1700;2,26;;;
170505;1800;3,44;;;
170505;1900;5,03;;;
170505;2000;2,78;;;
170505;2100;2,74;;;
170505;2200;4,58;;;
170505;2300;3,57;;;
170506;0000;2,76;;;
170506;0100;2,6;;;
170506;0200;0,94;;;
170506;0300;1,43;;;
170506;0400;1,78;;;
170506;0500;1,22;;;
170506;0600;0,85;;;
170506;0700;2,06;;;
170506;0800;2,14;;;
170506;0900;0,83;;;
170506;1000;0,44;;;
170506;1100;0,74;;;
170506;1200;0,99;;;
170506;1300;0,61;;;
170506;1400;0,72;;;
170506;1500;0,41;;;
170506;1600;0,6;;;
170506;1700;1,17;;;
170506;1800;3,88;;;
170506;1900;5,15;;;
170506;2000;2,86;;;
170506;2100;2,44;;;
170506;2200;5,86;;;
170506;2300;8,26;;;
170507;0000;4,28;;;
170507;0100;3,53;;;
170507;0200;3,22;;;
170507;0300;2,64;;;
170507;0400;2,38;;;
170507;0500;1,23;;;
170507;0600;0,65;;;
170507;0700;1,02;;;
170507;0800;0,77;;;
170507;0900;0,48;;;
170507;1000;0,27;;;
170507;1100;0,47;;;
170507;1200;0,36;;;
170507;1300;0,1;;;
170507;1400;0,22;;;
170507;1500;0,13;;;
170507;1600;;;;
170507;1700;0,63;;;
170507;1800;0,35;;;
170507;1900;0,92;;;
170507;2000;0,96;;;
170507;2100;0,73;;;
170507;2200;0,39;;;
170507;2300;0,95;;;
170508;0000;1,47;;;
170508;0100;0,69;;;
170508;0200;1,12;;;
170508;0300;0,68;;;
170508;0400;0,47;;;
170508;0500;0,1;;;
170508;0600;0,84;;;
170508;0700;1,02;;;
170508;0800;0,9;;;
170508;0900;0,29;;;
170508;1000;0,13;;;
170508;1100;0,1;;;
170508;1200;0,1;;;
170508;1300;0,1;;;
170508;1400;0,1;;;
170508;1500;0,14;;;
170508;1600;0,32;;;
170508;1700;0,4;;;
170508;1800;0,46;;;
170508;1900;0,89;;;
170508;2000;3,06;;;
170508;2100;4,61;;;
170508;2200;3,77;;;
170508;2300;3,75;;;
170509;0000;1,63;;;
170509;0100;0,12;;;
170509;0200;0,25;;;
170509;0300;1,12;;;
170509;0400;1,41;;;
170509;0500;1,17;;;
170509;0600;0,23;;;
170509;0700;0,16;;;
170509;0800;0,1;;;
170509;0900;0,1;;;
170509;1000;0,1;;;
170509;1100;0,28;;;
170509;1200;0,51;;;
170509;1300;0,3;;;
170509;1400;0,17;;;
170509;1500;0,43;;;
170509;1600;0,21;;;
170509;1700;1,49;;;
170509;1800;5,13;;;
170509;1900;4,89;;;
170509;2000;6,05;;;
170509;2100;8,06;;;
170509;2200;9,25;;;
170509;2300;10,17;;;
170510;0000;14,25;;;
170510;0100;8,16;;;
170510;0200;6,16;;;
170510;0300;3,07;;;
170510;0400;5,16;;;
170510;0500;4,85;;;
170510;0600;6,05;;;
170510;0700;5,7;;;
170510;0800;7,11;;;
170510;0900;5,68;;;
170510;1000;4,54;;;
170510;1100;2,06;;;
170510;1200;0,68;;;
170510;1300;0,98;;;
170510;1400;0,3;;;
170510;1500;0,26;;;
170510;1600;0,52;;;
170510;1700;2,17;;;
170510;1800;8,02;;;
170510;1900;6,15;;;
170510;2000;4,31;;;
170510;2100;4,85;;;
170510;2200;2,29;;;
170510;2300;3,57;;;
170511;0000;2,76;;;
170511;0100;4,88;;;
170511;0200;6,53;;;
170511;0300;4,19;;;
170511;0400;3,51;;;
170511;0500;1,46;;;
170511;0600;1,2;;;
170511;0700;2,12;;;
170511;0800;3,8;;;
170511;0900;2,88;;;
170511;1000;2,1;;;
170511;1100;0,74;;;
170511;1200;1,23;;;
170511;1300;1,12;;;
170511;1400;1,24;;;
170511;1500;1,67;;;
170511;1600;2,35;;;
170511;1700;3,85;;;
170511;1800;3,8;;;
170511;1900;2,47;;;
170511;2000;3,38;;;
170511;2100;3,51;;;
170511;2200;3,62;;;
170511;2300;4,6;;;
170512;0000;7,23;;;
170512;0100;5,76;;;
170512;0200;4,1;;;
170512;0300;3,74;;;
170512;0400;3,51;;;
170512;0500;1,8;;;
170512;0600;3,53;;;
170512;0700;4;;;
170512;0800;3,85;;;
170512;0900;3,27;;;
170512;1000;1,53;;;
